#   j       Re{gam}       Im{gam}      Re{gam}/k      Im{gam}/k      kappa
    1   0.163319E+03   0.000000E+00   0.816596E+01   0.000000E+00   0.122460E+00   0.000000E+00
    2  -0.117304E+03   0.000000E+00  -0.586520E+01   0.000000E+00  -0.170497E+00  -0.000000E+00
    3  -0.190346E+02  -0.825374E+02  -0.951729E+00  -0.412687E+01  -0.530599E-01   0.230078E+00
    4  -0.190346E+02   0.825374E+02  -0.951729E+00   0.412687E+01  -0.530599E-01  -0.230078E+00
    5  -0.662048E+01  -0.743549E+02  -0.331024E+00  -0.371774E+01  -0.237614E-01   0.266865E+00
    6  -0.662048E+01   0.743549E+02  -0.331024E+00   0.371774E+01  -0.237614E-01  -0.266865E+00
    7   0.105981E+03   0.000000E+00   0.529903E+01   0.000000E+00   0.188714E+00   0.000000E+00
    8   0.104347E+03   0.000000E+00   0.521733E+01   0.000000E+00   0.191669E+00   0.000000E+00
    9   0.939101E+02   0.000000E+00   0.469550E+01   0.000000E+00   0.212970E+00   0.000000E+00
   10   0.865108E+02   0.000000E+00   0.432554E+01   0.000000E+00   0.231185E+00   0.000000E+00
   11   0.814509E+02   0.000000E+00   0.407254E+01   0.000000E+00   0.245547E+00   0.000000E+00
   12   0.777326E+02   0.000000E+00   0.388663E+01   0.000000E+00   0.257292E+00   0.000000E+00
   13   0.748921E+02   0.000000E+00   0.374461E+01   0.000000E+00   0.267051E+00   0.000000E+00
   14   0.726769E+02   0.000000E+00   0.363384E+01   0.000000E+00   0.275191E+00   0.000000E+00
   15   0.709361E+02   0.000000E+00   0.354681E+01   0.000000E+00   0.281944E+00   0.000000E+00
   16   0.695751E+02   0.000000E+00   0.347875E+01   0.000000E+00   0.287459E+00   0.000000E+00
   17   0.685320E+02   0.000000E+00   0.342660E+01   0.000000E+00   0.291834E+00   0.000000E+00
   18   0.677613E+02   0.000000E+00   0.338806E+01   0.000000E+00   0.295154E+00   0.000000E+00
   19   0.672125E+02   0.000000E+00   0.336062E+01   0.000000E+00   0.297564E+00   0.000000E+00
   20   0.665514E+02   0.000000E+00   0.332757E+01   0.000000E+00   0.300519E+00   0.000000E+00
   21   0.668152E+02   0.000000E+00   0.334076E+01   0.000000E+00   0.299333E+00   0.000000E+00
   22  -0.471272E+01  -0.379656E+02  -0.235636E+00  -0.189828E+01  -0.643991E-01   0.518798E+00
   23  -0.630324E+01  -0.331070E+02  -0.315162E+00  -0.165535E+01  -0.110991E+00   0.582970E+00
   24  -0.471272E+01   0.379656E+02  -0.235636E+00   0.189828E+01  -0.643991E-01  -0.518798E+00
   25  -0.630324E+01   0.331070E+02  -0.315162E+00   0.165535E+01  -0.110991E+00  -0.582970E+00
   26  -0.526520E+01  -0.218019E+02  -0.263260E+00  -0.109009E+01  -0.209334E+00   0.866798E+00
   27  -0.526520E+01   0.218019E+02  -0.263260E+00   0.109009E+01  -0.209334E+00  -0.866798E+00
   28  -0.579765E+01  -0.170978E+02  -0.289882E+00  -0.854888E+00  -0.355743E+00   0.104912E+01
   29  -0.579765E+01   0.170978E+02  -0.289882E+00   0.854888E+00  -0.355743E+00  -0.104912E+01
   30  -0.277385E+02   0.000000E+00  -0.138692E+01   0.000000E+00  -0.721020E+00  -0.000000E+00
   31  -0.265815E+02   0.000000E+00  -0.132907E+01   0.000000E+00  -0.752403E+00  -0.000000E+00
   32  -0.254247E+02   0.000000E+00  -0.127124E+01   0.000000E+00  -0.786636E+00  -0.000000E+00
   33  -0.240698E+02   0.000000E+00  -0.120349E+01   0.000000E+00  -0.830917E+00  -0.000000E+00
   34  -0.219590E+02   0.000000E+00  -0.109795E+01   0.000000E+00  -0.910790E+00  -0.000000E+00
   35  -0.186182E+02   0.000000E+00  -0.930908E+00   0.000000E+00  -0.107422E+01  -0.000000E+00
   36  -0.125335E+02   0.000000E+00  -0.626677E+00   0.000000E+00  -0.159572E+01  -0.000000E+00
   37  -0.557930E+01  -0.974346E+01  -0.278965E+00  -0.487173E+00  -0.885156E+00   0.154580E+01
   38  -0.543485E+01  -0.550804E+01  -0.271743E+00  -0.275402E+00  -0.181537E+01   0.183981E+01
   39  -0.557930E+01   0.974346E+01  -0.278965E+00   0.487173E+00  -0.885156E+00  -0.154580E+01
   40  -0.543485E+01   0.550804E+01  -0.271743E+00   0.275402E+00  -0.181537E+01  -0.183981E+01
   41   0.129228E+01   0.000000E+00   0.646139E-01   0.000000E+00   0.154765E+02   0.000000E+00
   42   0.738931E+01   0.000000E+00   0.369465E+00   0.000000E+00   0.270661E+01   0.000000E+00
   43   0.108100E+02   0.000000E+00   0.540499E+00   0.000000E+00   0.185014E+01   0.000000E+00
   44   0.130708E+02   0.000000E+00   0.653542E+00   0.000000E+00   0.153012E+01   0.000000E+00
   45   0.163202E+02   0.000000E+00   0.816010E+00   0.000000E+00   0.122548E+01   0.000000E+00
   46   0.153919E+02   0.000000E+00   0.769595E+00   0.000000E+00   0.129938E+01   0.000000E+00
   47   0.145551E+02   0.000000E+00   0.727754E+00   0.000000E+00   0.137409E+01   0.000000E+00
   48   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
   49   0.666667E+02   0.000000E+00   0.333333E+01   0.000000E+00   0.300000E+00   0.000000E+00
   50   0.667724E+02   0.000000E+00   0.333862E+01   0.000000E+00   0.299525E+00   0.000000E+00
   51   0.670926E+02   0.000000E+00   0.335463E+01   0.000000E+00   0.298095E+00   0.000000E+00
   52   0.676368E+02   0.000000E+00   0.338184E+01   0.000000E+00   0.295697E+00   0.000000E+00
   53   0.684222E+02   0.000000E+00   0.342111E+01   0.000000E+00   0.292303E+00   0.000000E+00
   54   0.694759E+02   0.000000E+00   0.347379E+01   0.000000E+00   0.287870E+00   0.000000E+00
   55   0.708390E+02   0.000000E+00   0.354195E+01   0.000000E+00   0.282331E+00   0.000000E+00
   56   0.725728E+02   0.000000E+00   0.362864E+01   0.000000E+00   0.275586E+00   0.000000E+00
   57   0.747700E+02   0.000000E+00   0.373850E+01   0.000000E+00   0.267487E+00   0.000000E+00
   58   0.775751E+02   0.000000E+00   0.387875E+01   0.000000E+00   0.257815E+00   0.000000E+00
   59   0.812245E+02   0.000000E+00   0.406123E+01   0.000000E+00   0.246231E+00   0.000000E+00
   60   0.861371E+02   0.000000E+00   0.430685E+01   0.000000E+00   0.232188E+00   0.000000E+00
   61   0.931488E+02   0.000000E+00   0.465744E+01   0.000000E+00   0.214710E+00   0.000000E+00
   62   0.104294E+03   0.000000E+00   0.521472E+01   0.000000E+00   0.191765E+00   0.000000E+00
   63   0.126920E+03   0.000000E+00   0.634599E+01   0.000000E+00   0.157580E+00   0.000000E+00
   64   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
